stop_id;stop_code;stop_name;stop_lat;stop_lon;location_type;parent_station;wheelchair_boarding
12323;MORTS0;Monument aux Morts;49.3723529364;1.2344618937;0;MORTS;
12331;MORTS1;Monument aux Morts;49.3724011142;1.2345722147;0;MORTS;
MOUCH;;Mouchel;49.40301115825;1.1794393428;1;;
24005;MOUCH0;Mouchel;49.4029653217;1.179344011;0;MOUCH;
24006;MOUCH1;Mouchel;49.4030569948;1.1795346746;0;MOUCH;
MOULI;;Moulin à Poudre;49.48479066306;1.04788702388;1;;
11126;MOULI1;Moulin à Poudre;49.4849774628;1.0483015859;0;MOULI;1
11127;MOULI2;Moulin à Poudre;49.4845479909;1.0484640756;0;MOULI;1
12413;MOULI4;Moulin à Poudre;49.4840352961;1.0458846876;0;MOULI;
13341;MOULI5;Moulin à Poudre;49.4849863113;1.0484991498;0;MOULI;
13342;MOULI6;Moulin à Poudre;49.4854062542;1.0482856205;0;MOULI;
MOUQU;;Mouquet;49.386255602;1.105740007;1;;
11128;MOUQU0;Mouquet;49.3862259939;1.1051510871;0;MOUQU;1
11129;MOUQU1;Mouquet;49.3862852101;1.1063289269;0;MOUQU;1
MPAGN;;Marcel Pagnol;49.484640405;1.06053396045;1;;
11130;MPAGN0;Marcel Pagnol;49.484623537;1.0606377979;0;MPAGN;
11131;MPAGN1;Marcel Pagnol;49.484657273;1.060430123;0;MPAGN;
MTMAL;;Mont aux Malades;49.465447618325;1.0712422422;1;;
11043;MALAD0;Mont aux Malades;49.4658151874;1.0703141694;0;MTMAL;1
11044;MALAD1;Mont aux Malades;49.4656255666;1.0702223732;0;MTMAL;1
11132;MTMAL1;Mont aux Malades;49.4651343218;1.0722055843;0;MTMAL;1
11133;MTMAL2;Mont aux Malades;49.4652153975;1.0722268419;0;MTMAL;1
MUCHE;;Muchedent;49.4506625336;1.15459300175;1;;
11134;MUCHE0;Muchedent;49.4506969732;1.1544406322;0;MUCHE;
11135;MUCHE1;Muchedent;49.450628094;1.1547453713;0;MUCHE;
MUETT;;La Muette;49.51472891775;1.13668770285;1;;
11137;MUETT1;La Muette;49.5147663544;1.1367260592;0;MUETT;
13059;MUETT2;La Muette;49.5146914811;1.1366493465;0;MUETT;
MUFFA;;Camille Muffat;49.43270242055;1.10116187175;1;;
13188;MUFFA1;Camille Muffat;49.432598284;1.1010817341;0;MUFFA;1
13189;MUFFA2;Camille Muffat;49.4328065571;1.1012420094;0;MUFFA;1
MULLE;;Charles Muller;49.44330184845;1.1266841796;1;;
12368;MULLE1;Charles Muller;49.4432361466;1.126851063;0;MULLE;
12367;MULLE2;Charles Muller;49.4433675503;1.1265172962;0;MULLE;
MUNIC;;Foyer Municipal;49.45572631945;1.11599975865;1;;
11138;MUNIC0;Foyer Municipal;49.4556567254;1.1157809219;0;MUNIC;
11139;MUNIC1;Foyer Municipal;49.4557959135;1.1162185954;0;MUNIC;
MURET;;Murets;49.4632594532;1.0845119643;1;;
11140;MURET0;Murets;49.4633811498;1.0849845048;0;MURET;
11141;MURET1;Murets;49.4631377566;1.0840394238;0;MURET;
MUSEE;;Musée de la Corderie;49.4950918799;1.0486330628;1;;
11142;MUSEE0;Musée de la Corderie;49.4953379;1.0485372233;0;MUSEE;1
11143;MUSEE1;Musée de la Corderie;49.4948458598;1.0487289023;0;MUSEE;1
12191;MUZIK1;Ecole de Musique;49.3858702817;1.2023975891;0;;
NARCI;;Narcisse Loqué;49.4727452962;1.12307948655;1;;
13087;NARCI1;Narcisse Loqué;49.4727078446;1.1229287335;0;NARCI;1
13088;NARCI2;Narcisse Loqué;49.4727827478;1.1232302396;0;NARCI;1
NATIO;;Nation;49.39858105565;1.1975834619;1;;
11146;NATIO0;Nation;49.3985245415;1.1976636536;0;NATIO;
11147;NATIO1;Nation;49.3986375698;1.1975032702;0;NATIO;
NCHAM;;Notre-Dame des Champs;49.52590862105;1.03603706075;1;;
11148;NCHAM0;Notre-Dame des Champs;49.5259075802;1.0359404865;0;NCHAM;1
11149;NCHAM1;Notre-Dame des Champs;49.5259096619;1.036133635;0;NCHAM;1
NDAME;;Eglise Notre-Dame;49.41846769365;1.0968229087;1;;
11150;NDAME0;Eglise Notre-Dame;49.4184840978;1.0966710306;0;NDAME;
11151;NDAME1;Eglise Notre-Dame;49.4184512895;1.0969747868;0;NDAME;
23200;NEBOC;Le Boc;49.3789003938;1.2283777018;0;;
24014;NECOT;Côte à l'Ane;49.3607469064;1.2574218356;0;;
24084;NEFRO;Froc aux moines;49.3716997461;1.2455933322;0;;
NEPTU;;Neptune;49.3728052695;1.0982230799;1;;
11152;NEPTU0;Neptune;49.3728550353;1.09814814;0;NEPTU;
12113;NEPTU1;Neptune;49.3727555037;1.0982980198;0;NEPTU;
NERUD;;Néruda;49.42817182665;1.0628494761;1;;
11154;NERUD0;Néruda;49.4282163601;1.0627067579;0;NERUD;
11155;NERUD1;Néruda;49.4281272932;1.0629921943;0;NERUD;
24004;NERUE;Rue de l'Île;49.3707860275;1.2301489349;0;;
24013;NESAI;Saint-Autin;49.3630951993;1.2528055248;0;;
NEUVE;;Route Neuve;49.4172746134;1.13218231175;1;;
11156;NEUVE0;Route Neuve;49.4171824613;1.1321756558;0;NEUVE;1
11157;NEUVE1;Route Neuve;49.4173667655;1.1321889677;0;NEUVE;1
NEUVI;;Neuvilette;49.4355099642;1.11615085455;1;;
11158;NEUVI0;Neuvilette;49.435204588;1.11615813;0;NEUVI;
11159;NEUVI1;Neuvilette;49.4358153404;1.1161435791;0;NEUVI;1
NOBLE;;Noble Epine;49.47941955285;1.11591726375;1;;
12738;NOBLE1;Noble Epine;49.4794251844;1.1155862329;0;NOBLE;
12739;NOBLE2;Noble Epine;49.4794139213;1.1162482946;0;NOBLE;
NODIE;;Normandie;49.374294616125;1.102721729975;1;;
11164;NODIE0;Normandie;49.3747735936;1.1025572434;0;NODIE;1
11165;NODIE1;Normandie;49.3747755691;1.1027498258;0;NODIE;
13120;NODIE2;Normandie;49.3740757314;1.102841906;0;NODIE;
13124;NODIE3;Normandie;49.3735535704;1.1027379447;0;NODIE;
NORLO;;Normandie-Lorraine;49.4202538054;1.148903043;1;;
13241;NORLO1;Normandie Lorraine;49.4202333842;1.1487681697;0;NORLO;
13242;NORLO2;Normandie Lorraine;49.4202742266;1.1490379163;0;NORLO;
NORMA;;Normare;49.397751577;1.149915942675;1;;
11166;NORM11;Normare;49.3969689653;1.1494164665;0;NORMA;
11169;NORM31;Normare;49.3981074833;1.1498499519;0;NORMA;
11170;NORM40;Normare;49.398106811;1.1500095602;0;NORMA;
11171;NORM50;Normare;49.3978230484;1.1503877921;0;NORMA;
NOVET;;11-Novembre;49.4181594204333;1.06958277236667;1;;
12992;NOVET1;11-Novembre;49.4185059592;1.0694313301;0;NOVET;1
13135;NOVET2;11-Novembre;49.4177826407;1.0698485722;0;NOVET;1
13365;NOVET3;11-Novembre;49.4181896614;1.0694684148;0;NOVET;
NOYER;;Noyers;49.4286066517;1.11445585045;1;;
11177;NOYER0;Noyers;49.4284348622;1.114790517;0;NOYER;1
11178;NOYER1;Noyers;49.4287784412;1.1141211839;0;NOYER;1
33406;OIECO;École de Police;49.349227274;1.0528907047;0;;
OIHDV;;Hôtel de Ville d'Oissel;49.34002690495;1.08959455085;1;;
11179;OIHDV0;Hôtel de Ville d'Oissel;49.3399780006;1.089643864;0;OIHDV;
11180;OIHDV1;Hôtel de Ville d'Oissel;49.3400758093;1.0895452377;0;OIHDV;1
OISEA;;Champ des Oiseaux;49.4565442122;1.0953704338;1;;
11844;OIOIS1;Champ des Oiseaux;49.4564407637;1.0957932698;0;OISEA;
11181;OISEA0;Champ des Oiseaux;49.4566476607;1.0949475978;0;OISEA;
OISEL;;Le Chant d'Oisel;49.3755601955;1.2282187658;1;;
12322;OISEL0;Le Chant d'Oisel;49.3754301176;1.2283615334;0;OISEL;
12332;OISEL1;Le Chant d'Oisel;49.3756902734;1.2280759982;0;OISEL;
ONDEL;;Ondelles;49.39739487485;1.153894063;1;;
11183;ONDEL0;Ondelles;49.3973488546;1.1542392549;0;ONDEL;
11184;ONDEL1;Ondelles;49.3974408951;1.1535488711;0;ONDEL;
ORCHI;;Hameau des Orchidées;49.4891021572;1.0619465073;1;;
12548;ORCHI1;Hameau des Orchidées;49.4884979479;1.061727126;0;ORCHI;
12549;ORCHI2;Hameau des Orchidées;49.4897063665;1.0621658886;0;ORCHI;
38998;ORDAN;Ecole Dantan;49.3100772771;0.9962637823;0;;
OREEB;;Allée de l'Orée du Bois;49.46151212165;1.14885021905;1;;
12087;OREEB0;Allée de l'Orée du Bois;49.4614063132;1.1490525192;0;OREEB;
12088;OREEB1;Allée de l'Orée du Bois;49.4616179301;1.1486479189;0;OREEB;
OREGL;;Eglise d'Orival;49.3049344438;0.99274977415;1;;
37022;OREGL1;Eglise d'Orival;49.3052128265;0.9927356205;0;OREGL;
37021;OREGL2;Eglise d'Orival;49.3046560611;0.9927639278;0;OREGL;
ORFOU;;Roche Fouet;49.31921371885;1.0070554184;1;;
37051;ORFOU1;Roche Fouet;49.3192989763;1.0070463386;0;ORFOU;
37052;ORFOU2;Roche Fouet;49.3191284614;1.0070644982;0;ORFOU;
ORGRO;;Les Grottes;49.3206337824;1.0099394721;1;;
37062;ORGRO1;Les Grottes;49.320668802;1.0098560971;0;ORGRO;
37061;ORGRO2;Les Grottes;49.3205987628;1.0100228471;0;ORGRO;
ORLET;;Orléans;49.436724249;1.07809865455;1;;
12988;ORLET1;Orléans;49.4366848137;1.0779786531;0;ORLET;1
13139;ORLET2;Orléans;49.4367636843;1.078218656;0;ORLET;1
ORLON;;Loncheux;49.32242599045;1.0152126815;1;;
37072;ORLON1;Loncheux;49.3225543136;1.0154430528;0;ORLON;
37071;ORLON2;Loncheux;49.3222976673;1.0149823102;0;ORLON;
37102;ORLOT;Lotissement Nouveau Monde;49.3199827391;0.9861776075;0;;
ORNOU;;Nouveau Monde;49.31812324175;0.9939319794;1;;
37092;ORNOU1;Nouveau Monde;49.3181344603;0.993830321;0;ORNOU;
37091;ORNOU2;Nouveau Monde;49.3181120232;0.9940336378;0;ORNOU;
ORPER;;Périga;49.32369788495;1.02058206345;1;;
37112;ORPER1;Périga;49.3237417438;1.0204847185;0;ORPER;
37111;ORPER2;Périga;49.3236540261;1.0206794084;0;ORPER;
ORPLA;;Place du Mans;49.31083004645;0.99608609855;1;;
37031;ORPLA1;Place du Mans;49.3110091604;0.9960333249;0;ORPLA;1
37032;ORPLA2;Place du Mans;49.3106509325;0.9961388722;0;ORPLA;1
ORROC;;Orival Les Roches;49.3246571636;1.0253204934;1;;
37082;ORROC1;Les Roches;49.3247114332;1.0253534726;0;ORROC;
37081;ORROC2;Les Roches;49.324602894;1.0252875142;0;ORROC;
OUEST;;Cimetière de l'Ouest;49.4534028532;1.06730237565;1;;
11187;OUEST0;Cimetière de l'Ouest;49.4533574475;1.0671495472;0;OUEST;
11188;OUEST1;Cimetière de l'Ouest;49.4534482589;1.0674552041;0;OUEST;
22415;PABAS;Le Bas Aulnay;49.4992741228;0.8954310293;0;;
22409;PAEGL;Église de Saint-Paër;49.5161503079;0.8801365094;0;;
PALIS;;Bernard Palissy;49.473673832775;1.048872353175;1;;
11189;PALIS1;Bernard Palissy;49.4737086466;1.0488199968;0;PALIS;1
11190;PALIS2;Bernard Palissy;49.474463397;1.0486217877;0;PALIS;1
10208;PALIS3;Bernard Palissy;49.4732628215;1.0491340716;0;PALIS;
10209;PALIS4;Bernard Palissy;49.473260466;1.0489135566;0;PALIS;
22410;PAMAT;École Maternelle;49.5172502413;0.8797188344;0;;
23287;PAMES;Le Mesnil Varin;49.5191874608;0.8595035863;0;;
22419;PAPAU;Le Paulu - Chemin de Fer;49.5156657285;0.9171145254;0;;
22408;PAPRI;École Primaire;49.516502718;0.881050943;0;;
PAQUE;;La Queue du Chien;49.53902468975;0.8524113719;1;;
22405;PAQUE1;La Queue du Chien;49.5390602356;0.8524711647;0;PAQUE;
22406;PAQUE2;La Queue du Chien;49.5389891439;0.8523515791;0;PAQUE;
PARC;;Le Parc;49.39535458995;1.0694017587;1;;
11191;PARC0;Le Parc;49.3952287205;1.0692865777;0;PARC;1
11192;PARC1;Le Parc;49.3954804594;1.0695169397;0;PARC;1
PARGA;;Pergaud;49.414851942;1.06158405583333;1;;
11193;PARGA0;Pergaud;49.4146599189;1.0616912484;0;PARGA;
11194;PARGA1;Pergaud;49.4150622019;1.0615022283;0;PARGA;
13265;PARGA2;Pergaud;49.4148337052;1.0615586908;0;PARGA;
PARIS;;Quai de Paris;49.4363989363;1.1002530593;1;;
12117;PARIS0;Quai de Paris;49.4362381861;1.1003464819;0;PARIS;1
12118;PARIS1;Quai de Paris;49.4365596865;1.1001596367;0;PARIS;
PARME;;Parmentier;49.4257067234667;1.07407094056667;1;;
11195;PARME0;Parmentier;49.4257946672;1.0739614575;0;PARME;1
11196;PARME1;Parmentier;49.4259080765;1.0744958129;0;PARME;1
13364;PARME2;Parmentier;49.4254174267;1.0737555513;0;PARME;
PASCA;;Blaise Pascal;49.4286874854;1.084716383;1;;
11199;PASCA0;Blaise Pascal;49.4286459228;1.0846072082;0;PASCA;1
11200;PASCA1;Blaise Pascal;49.428729048;1.0848255578;0;PASCA;1
PASPA;;Pasteur;49.4434382553;1.07688829555;1;;
13041;PASPA1;Pasteur;49.4434153694;1.0768475251;0;PASPA;1
13042;PASPA2;Pasteur;49.4434611412;1.076929066;0;PASPA;1
PASSA;;Passage d'Eau;49.42135354845;1.11592338715;1;;
11201;PASSA0;Passage d'Eau;49.4211160896;1.1159841309;0;PASSA;
11202;PASSA1;Passage d'Eau;49.4215910073;1.1158626434;0;PASSA;
PASSE;;Passerelle;49.4719111268;1.0532727054;1;;
11203;PASSE0;Passerelle;49.4719495759;1.0531924748;0;PASSE;
11204;PASSE1;Passerelle;49.4718726777;1.053352936;0;PASSE;
PAUL1;;Place Saint-Paul;49.432544141325;1.1083044677;1;;
11207;PAUL11;Place Saint-Paul;49.4326210138;1.1085746765;0;PAUL1;
11208;PAUL20;Place Saint-Paul;49.4325386341;1.1084251288;0;PAUL1;1
11209;PAUL30;Place Saint-Paul;49.4325164571;1.1080124176;0;PAUL1;1
12463;PAUL41;Place Saint-Paul;49.4325004603;1.1082056479;0;PAUL1;1
PAULI;;Pauling;49.4731367104;1.0944786979;1;;
11210;PAULI0;Pauling;49.4729833186;1.0944134915;0;PAULI;
11211;PAULI1;Pauling;49.4732901022;1.0945439043;0;PAULI;
PAUVR;;Loge aux Pauvres;49.45097028695;1.21016023175;1;;
11212;PAUVR0;Loge aux Pauvres;49.4509888802;1.2102272129;0;PAUVR;
11213;PAUVR1;Loge aux Pauvres;49.4509516937;1.2100932506;0;PAUVR;
PAVFL;;Pavillon Flaubert;49.4326711719;1.02802466015;1;;
11214;PAVFL0;Pavillon Flaubert;49.432506587;1.027760251;0;PAVFL;1
11215;PAVFL1;Pavillon Flaubert;49.4328357568;1.0282890693;0;PAVFL;1
22412;PAVIE;Les Vieux;49.5094519902;0.9089817426;0;;
PBOIS;;Pont de Bois;49.5300529997;1.05416949445;1;;
12482;PBOIS0;Pont de Bois;49.5301034702;1.0542695809;0;PBOIS;
12483;PBOIS1;Pont de Bois;49.5300025292;1.054069408;0;PBOIS;
PBOSC;;Plain Bosc;49.509452106;1.07373125005;1;;
11217;PBOSC0;Plain Bosc;49.5094031442;1.0737738456;0;PBOSC;
11218;PBOSC1;Plain Bosc;49.5095010678;1.0736886545;0;PBOSC;
PCBOI;;Boieldieu;49.38390726125;1.02330320535;1;;
12980;PCBOI1;Boieldieu;49.3839867472;1.0231773122;0;PCBOI;
12981;PCBOI2;Boieldieu;49.3838277753;1.0234290985;0;PCBOI;
PCHAT;;Petit Château;49.35392972485;0.9528566383;1;;
11990;PCHAT0;Petit Château;49.3540558877;0.9525964208;0;PCHAT;
12009;PCHAT1;Petit Château;49.353803562;0.9531168558;0;PCHAT;
PCLEM;;Place Saint-Clément;49.42675210385;1.07659611095;1;;
11221;PCLEM0;Place Saint-Clément;49.426708949;1.0763354795;0;PCLEM;1
11222;PLCLE1;Place Saint-Clément;49.4267952587;1.0768567424;0;PCLEM;1
PCORN;;Pont Corneille;49.43613208425;1.09559812675;1;;
11224;PCORN0;Pont Corneille;49.4361345832;1.0955136896;0;PCORN;1
11225;PCORN1;Pont Corneille;49.4361295853;1.0956825639;0;PCORN;1
PDJASC;;Ascenseurs Palais de Justice;49.4427274710667;1.09104156703333;1;;
4001;ASC_01;Ascenseur Place Foch;49.4428375282;1.0912593317;0;PDJASC;1
4002;ASC_02;Ascenseur Niveau intermédiaire;49.4426724425;1.0909326847;0;PDJASC;1
4003;ASC_03;Ascenseur Quai Station PDJ;49.4426724425;1.0909326847;0;PDJASC;1
PDJESC;;Escalators Palais de Justice;49.4427548074;1.0910787904;1;;
4101;ESC_01;Escalator Place Foch;49.4427658183;1.0912748529;0;PDJESC;
4102;ESC_02;Escalator Niveau intermédiaire extérieur;49.4427904844;1.091053812;0;PDJESC;
4103;ESC_03;Escalator Niveau intermédiaire intérieur;49.4427904844;1.091053812;0;PDJESC;
4104;ESC_04;Escalator Quai Station PDJ;49.4426724425;1.0909326847;0;PDJESC;
PEGLI;;Place du Vivier;49.5088711603;1.07939006795;1;;
11228;PEGLI;Place du Vivier;49.5086795558;1.0791063675;0;PEGLI;
11229;PEGLI1;Place du Vivier;49.5090627648;1.0796737684;0;PEGLI;
PELIC;;Pélicans;49.47064646315;1.06970528755;1;;
11230;PELIC0;Pélicans;49.4706148115;1.0696853932;0;PELIC;
11231;PELIC1;Pélicans;49.4706781148;1.0697251819;0;PELIC;
PEPIR;;Pépinière;49.464002999;1.178639689;1;;
11236;PEPIR0;Pépinière;49.4640545047;1.1783904293;0;PEPIR;
11237;PEPIR1;Pépinière;49.4639514933;1.1788889487;0;PEPIR;
PETIT;;Petit Maromme;49.4768945027;1.0429515086;1;;
11242;PETIT0;Petit Maromme;49.4771321744;1.0428102178;0;PETIT;
11243;PETIT1;Petit Maromme;49.476656831;1.0430927994;0;PETIT;1
PEUPL;;Les Peupliers;49.45877602535;1.05296988575;1;;
11244;PEUPL0;Les Peupliers;49.458555821;1.053065635;0;PEUPL;1
11245;PEUPL1;Les Peupliers;49.4589962297;1.0528741365;0;PEUPL;1
PEZOL;;Émile Zola;49.3497854083;1.09502371085;1;;
11249;PEZO21;Émile Zola;49.3499228756;1.0949587131;0;PEZOL;1
11248;PEZOL0;Émile Zola;49.349647941;1.0950887086;0;PEZOL;1
PGAUL;;Place de Gaulle;49.410836245;1.09338626585;1;;
11250;PGAUL0;Place de Gaulle;49.4102874162;1.093743803;0;PGAUL;1
11251;PGAUL1;Place de Gaulle;49.4113850738;1.0930287287;0;PGAUL;1
PGLIS;;Eglise Saint-Pierre;49.4310279077;1.04967331525;1;;
11252;PGLIS0;Eglise Saint-Pierre;49.431063499;1.0495359673;0;PGLIS;
11253;PGLIS1;Eglise Saint-Pierre;49.4309923164;1.0498106632;0;PGLIS;
PHILI;;Ecole Gérard Philipe;49.4132946819;1.06767695505;1;;
11256;PHILI0;Ecole Gérard Philipe;49.4131481345;1.0680504293;0;PHILI;
11257;PHILI1;Ecole Gérard Philipe;49.4134412293;1.0673034808;0;PHILI;1
PICAU;;Picauderie;49.4334798963;1.1521725006;1;;
11260;PICAU0;Picauderie;49.4334253964;1.1521117736;0;PICAU;
11261;PICAU1;Picauderie;49.4335343962;1.1522332276;0;PICAU;
PIERR;;Table de Pierre;49.4783531531;1.1130749866;1;;
12775;PIERR1;Table de Pierre;49.4782131042;1.1129956121;0;PIERR;
12776;PIERR2;Table de Pierre;49.478493202;1.1131543611;0;PIERR;
PILON;;Mont Pilon;49.4539170691;1.1596635606;1;;
11269;PILON1;Mont Pilon;49.4541306805;1.1601491462;0;PILON;
13099;PILON2;Mont Pilon;49.4537034577;1.159177975;0;PILON;
PISCB;;Piscine de Bihorel;49.4594976574;1.12293866555;1;;
11270;PISCB0;Piscine de Bihorel;49.4596197396;1.1230184636;0;PISCB;
11271;PISCB1;Piscine de Bihorel;49.4593755752;1.1228588675;0;PISCB;
PISCC;;Piscine Aqualoup;49.4521606103;1.0303998376;1;;
11272;PISCC0;Piscine Aqualoup;49.4522390426;1.0305907607;0;PISCC;1
11273;PISCC1;Piscine Aqualoup;49.452082178;1.0302089145;0;PISCC;1
PLALE;;Place Alexandre;49.3578768961;0.9435681644;1;;
11992;PLALE0;Place Alexandre;49.3578106706;0.9437653294;0;PLALE;
12007;PLALE1;Place Alexandre;49.3579431216;0.9433709994;0;PLALE;
11277;PLANT1;Jardin des Plantes;49.4199751622;1.0784566381;0;;
PLBEL;;Places Bel Air;49.3613486037;1.0988428658;1;;
11027;PLBEL0;Places Bel Air;49.3614738602;1.098791699;0;PLBEL;1
11028;PLBEL1;Places Bel Air;49.3612233472;1.0988940326;0;PLBEL;1
PLCHA;;Chartreux;49.42222743725;1.0657929826;1;;
12056;PLCHA0;Chartreux;49.4224142499;1.0660431337;0;PLCHA;
12057;PLCHA1;Chartreux;49.4220406246;1.0655428315;0;PLCHA;
PLDEG;;Place du Général de Gaulle;49.43712285745;1.0346681763;1;;
11284;PLDEG0;Place du Général de Gaulle;49.4369713879;1.0343689494;0;PLDEG;1
11285;PLDEG1;Place du Général de Gaulle;49.437274327;1.0349674032;0;PLDEG;1
13318;PLEIAD;La Pléiade;49.468687188;1.0640814109;0;;
PLPAI;;Place de la Paix;49.3408606672;1.09854629995;1;;
11935;PLPAI1;Place de la Paix;49.3417891795;1.0979738949;0;PLPAI;
13048;PLPAI2;Place de la Paix;49.3399321549;1.099118705;0;PLPAI;
PMAIR;;Mairie de Petit-Couronne;49.3854555986;1.0215226096;1;;
11294;PMAIR0;Mairie de Petit-Couronne;49.38594173;1.0212004895;0;PMAIR;1
11295;PMAIR1;Mairie de Petit-Couronne;49.3849694672;1.0218447297;0;PMAIR;1
PMARC;;Saint-Marc;49.43801783615;1.1017431507;1;;
11296;PMARC1;Saint-Marc;49.4379687903;1.1017787737;0;PMARC;1
11297;PMARC2;Saint-Marc;49.438066882;1.1017075277;0;PMARC;1
PNAVA;;Navarre;49.3722398893;1.10342307835;1;;
11298;PNAVA0;Navarre;49.371962217;1.1035054263;0;PNAVA;1
12613;PNAVA1;Navarre;49.3725175616;1.1033407304;0;PNAVA;
POIRI;;Poiriers;49.3392426522;1.02312601425;1;;
12145;POIRI0;Poiriers;49.3392329189;1.0230575134;0;POIRI;
12144;POIRI1;Poiriers;49.3392523855;1.0231945151;0;POIRI;
POLOI;;Pôle Multimodal d'Oissel;49.34221524472;1.10078634066;1;;
12352;POLIN0;Pôle Multimodal - Cotoni;49.3425538297;1.09981178;0;POLOI;
12585;POLIN1;Pôle Multimodal - Cotoni;49.342369582;1.1002424886;0;POLOI;
11927;POLOI0;Pôle Multimodal;49.3427503142;1.1012263758;0;POLOI;1
23090;POLOI1;Pôle Multimodal d'Oissel;49.3429535036;1.101108471;0;POLOI;
13327;POLOI2;Pôle Multimodal;49.3404489941;1.1015425879;0;POLOI;
POMME;;Clos des Pommiers;49.38783960805;1.142911657;1;;
11302;POMME0;Clos des Pommiers;49.3880823984;1.1429335303;0;POMME;
11303;POMME1;Clos des Pommiers;49.3875968177;1.1428897837;0;POMME;
POMMI;;Pommiers;49.4467953216;1.026189238;1;;
13263;POMMI1;Pommiers;49.4467554732;1.0261392328;0;POMMI;
13264;POMMI2;Pommiers;49.44683517;1.0262392432;0;POMMI;
POMPI;;Pompidou;49.4688360613;1.1413676485;1;;
11304;POMPI0;Pompidou;49.4687316819;1.1412598101;0;POMPI;
11305;POMPI1;Pompidou;49.4689404407;1.1414754869;0;POMPI;
13288;PONLAC;Ponton Ile Lacroix;49.4313273007;1.1050518802;0;;
13289;PONPRE;Ponton Quai du Pré aux Loups;49.4330249759;1.1050248433;0;;
PONTB;;Le Pont Bleu;49.44110339075;1.19897390205;1;;
12445;PONTB1;Le Pont Bleu;49.4409869816;1.1993706341;0;PONTB;
12446;PONTB2;Le Pont Bleu;49.4412197999;1.19857717;0;PONTB;
13285;PONTBE;Ponton Jean de Béthencourt;49.441917258;1.0710565376;0;;
13286;PONTJA;Ponton Jean Ango;49.4435227658;1.0716644255;0;;
PORTE;;Petite Porte;49.44454842395;1.11889085335;1;;
11306;PORTE0;Petite Porte;49.4445645074;1.1187044684;0;PORTE;
11307;PORTE1;Petite Porte;49.4445323405;1.1190772383;0;PORTE;
PORTS;;Port Saint-Ouen;49.35217496205;1.1319755232;1;;
12254;PORTS0;Port Saint-Ouen;49.3520760319;1.1315171154;0;PORTS;
12263;PORTS1;Port Saint-Ouen;49.3522738922;1.132433931;0;PORTS;
POSPT;;Poste de Petit-Couronne;49.38795375825;1.0260966879;1;;
11310;POSPT0;Poste de Petit-Couronne;49.3880427532;1.0260187168;0;POSPT;
11311;POSPT1;Poste de Petit-Couronne;49.3878647633;1.026174659;0;POSPT;
POTAS;;Cité des Potasses;49.3517575037;1.01320584865;1;;
11312;POTAS0;Cité des Potasses;49.3517473109;1.0130960846;0;POTAS;
11313;POTAS1;Cité des Potasses;49.3517676965;1.0133156127;0;POTAS;
POTER;;Poterie;49.38863996735;1.1259027116;1;;
24011;POTER0;Poterie;49.3884055332;1.1258187879;0;POTER;
24009;POTER1;Poterie;49.3888744015;1.1259866353;0;POTER;
POULM;;Poulmarch;49.38114668415;1.1098967384;1;;
12963;POULM1;Poulmarch;49.3815477236;1.1095775238;0;POULM;
12964;POULM2;Poulmarch;49.3807456447;1.110215953;0;POULM;
PPONT;;Petit Pont;49.49937656975;1.15337785675;1;;
11320;PPONT0;Petit Pont;49.4995299932;1.1534501678;0;PPONT;
11321;PPONT1;Petit Pont;49.4992231463;1.1533055457;0;PPONT;
PQMAI;;Mairie de Petit-Quevilly;49.43036335305;1.0539084003;1;;
11322;PQMAI0;Mairie de Petit-Quevilly;49.4303112233;1.0539695377;0;PQMAI;
11323;PQMAI1;Mairie de Petit-Quevilly;49.4304154828;1.0538472629;0;PQMAI;
12226;PRESS1;Pressoir;49.4376073195;1.2154678645;0;;
PREVE;;Prévert;49.48848207065;1.0530329521;1;;
11332;PREVE0;Prévert;49.4885051837;1.0530944272;0;PREVE;
11333;PREVE1;Prévert;49.4884589576;1.052971477;0;PREVE;
PRIME;;Stade des Primevères;49.4435362018;1.04331613565;1;;
11336;PRIME0;Stade des Primevères;49.4435713143;1.0432394706;0;PRIME;
11337;PRIME1;Stade des Primevères;49.4435010893;1.0433928007;0;PRIME;
PRINC;;Petit Prince;49.39258143435;1.08654533625;1;;
11338;PRINC0;Petit Prince;49.3924251319;1.0866340973;0;PRINC;
11339;PRINC1;Petit Prince;49.3927377368;1.0864565752;0;PRINC;
11340;PROGR1;Rue du Progrès;49.4354641672;1.120505012;0;;
PROVI;;Provinces;49.41179811725;1.0533072023;1;;
11345;PROVI0;Provinces;49.4116898357;1.0531575901;0;PROVI;1
11346;PROVI1;Provinces;49.4119063988;1.0534568145;0;PROVI;1
PSALO;;Piscine Salomon;49.4529172265;1.1391071988;1;;
11347;PSALO0;Piscine Salomon;49.4530062203;1.1390224367;0;PSALO;
11348;PSALO1;Piscine Salomon;49.4528282327;1.1391919609;0;PSALO;
PSAUL;;Petits Saules;49.36118549635;0.93853000245;1;;
11993;PSAUL0;Petits Saules;49.3612073206;0.9385717508;0;PSAUL;
12006;PSAUL1;Petits Saules;49.3611636721;0.9384882541;0;PSAUL;
PTEAU;;Pont d'Eauplet;49.42091834195;1.1068139187;1;;
11349;PTEAU0;Pont d'Eauplet;49.4206831792;1.1067692099;0;PTEAU;
11350;PTEAU1;Pont d'Eauplet;49.4211535047;1.1068586275;0;PTEAU;
